,SAM_gen,gen_bias,gen_bias_corrected,gen_clean,gen_curtailed
2017-01-21 15:00:00+00:00,0,2.511376143,0,0,0
2017-01-21 16:00:00+00:00,0,4.26358366,0,0,0
2017-01-21 17:00:00+00:00,0,4.683998585,0,0,0
2017-01-21 18:00:00+00:00,0,5.209775925,0,0,0
2017-01-21 19:00:00+00:00,0,2.537274837,0,0,0
2017-01-21 20:00:00+00:00,0,2.977771759,0,0,0
2017-01-21 21:00:00+00:00,0,4.067080021,0,0,0
2017-01-21 22:00:00+00:00,0,1.545337558,0,0,0
2017-01-21 23:00:00+00:00,0,0.114301108,0,0,0
2017-01-22 00:00:00+00:00,0,5.612830639,0,0,0
2017-01-22 01:00:00+00:00,0,0,0,0,0
2017-01-22 02:00:00+00:00,0,0,0,0,0
2017-01-22 03:00:00+00:00,0,0,0,0,0
2017-01-22 04:00:00+00:00,0,0,0,0,0
2017-01-22 05:00:00+00:00,0,0,0,0,0
2017-01-22 06:00:00+00:00,0,0,0,0,0
2017-01-22 07:00:00+00:00,0,0,0,0,0
2017-01-22 08:00:00+00:00,0,0,0,0,0
2017-01-22 09:00:00+00:00,0,0,0,0,0
2017-01-22 10:00:00+00:00,0,0,0,0,0
2017-01-22 11:00:00+00:00,0,0,0,0,0
2017-01-22 12:00:00+00:00,0,0,0,0,0
2017-01-22 13:00:00+00:00,0,0,0,0,0
2017-01-22 14:00:00+00:00,0,0,0,0,0
2017-01-22 15:00:00+00:00,0,2.871235371,0,0,0
2017-01-22 16:00:00+00:00,0,9.380225182,0,0,0
2017-01-22 17:00:00+00:00,0,3.422237396,0,0,0
2017-01-22 18:00:00+00:00,0,9.553373337,0,0,0
2017-01-22 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-22 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-22 21:00:00+00:00,0,19.94452667,0,0,0
2017-01-22 22:00:00+00:00,0,14.80950737,0,0,0
2017-01-22 23:00:00+00:00,0,12.22894001,0,0,0
2017-01-23 00:00:00+00:00,0,5.547834873,0,0,0
2017-01-23 01:00:00+00:00,0,0,0,0,0
2017-01-23 02:00:00+00:00,0,0,0,0,0
2017-01-23 03:00:00+00:00,0,0,0,0,0
2017-01-23 04:00:00+00:00,0,0,0,0,0
2017-01-23 05:00:00+00:00,0,0,0,0,0
2017-01-23 06:00:00+00:00,0,0,0,0,0
2017-01-23 07:00:00+00:00,0,0,0,0,0
2017-01-23 08:00:00+00:00,0,0,0,0,0
2017-01-23 09:00:00+00:00,0,0,0,0,0
2017-01-23 10:00:00+00:00,0,0,0,0,0
2017-01-23 11:00:00+00:00,0,0,0,0,0
2017-01-23 12:00:00+00:00,0,0,0,0,0
2017-01-23 13:00:00+00:00,0,0,0,0,0
2017-01-23 14:00:00+00:00,0,0,0,0,0
2017-01-23 15:00:00+00:00,0,2.141304255,0,0,0
2017-01-23 16:00:00+00:00,0,5.811157227,0,0,0
2017-01-23 17:00:00+00:00,0,6.403027534,0,0,0
2017-01-23 18:00:00+00:00,0,13.42278576,0,0,0
2017-01-23 19:00:00+00:00,0,3.956579447,0,0,0
2017-01-23 20:00:00+00:00,0,0.681992531,0,0,0
2017-01-23 21:00:00+00:00,0,0.210674137,0,0,0
2017-01-23 22:00:00+00:00,0,4.943455696,0,0,0
2017-01-23 23:00:00+00:00,0,0.286276907,0,0,0
2017-01-24 00:00:00+00:00,0,0,0,0,0
2017-01-24 01:00:00+00:00,0,0,0,0,0
2017-01-24 02:00:00+00:00,0,0,0,0,0
2017-01-24 03:00:00+00:00,0,0,0,0,0
2017-01-24 04:00:00+00:00,0,0,0,0,0
2017-01-24 05:00:00+00:00,0,0,0,0,0
2017-01-24 06:00:00+00:00,0,0,0,0,0
2017-01-24 07:00:00+00:00,0,0,0,0,0
2017-01-24 08:00:00+00:00,0,0,0,0,0
2017-01-24 09:00:00+00:00,0,0,0,0,0
2017-01-24 10:00:00+00:00,0,0,0,0,0
2017-01-24 11:00:00+00:00,0,0,0,0,0
2017-01-24 12:00:00+00:00,0,0,0,0,0
2017-01-24 13:00:00+00:00,0,0,0,0,0
2017-01-24 14:00:00+00:00,0,0,0,0,0
2017-01-24 15:00:00+00:00,0,2.239192486,0,0,0
2017-01-24 16:00:00+00:00,0,5.623057365,0,0,0
2017-01-24 17:00:00+00:00,0,4.270653725,0,0,0
2017-01-24 18:00:00+00:00,0,14.89902878,0,0,0
2017-01-24 19:00:00+00:00,0,4.797119617,0,0,0
2017-01-24 20:00:00+00:00,0,1.851574063,0,0,0
2017-01-24 21:00:00+00:00,0,2.262985706,0,0,0
2017-01-24 22:00:00+00:00,0,17.65605927,0,0,0
2017-01-24 23:00:00+00:00,0,3.916988611,0,0,0
2017-01-25 00:00:00+00:00,0,1.172075629,0,0,0
2017-01-25 01:00:00+00:00,0,0,0,0,0
2017-01-25 02:00:00+00:00,0,0,0,0,0
2017-01-25 03:00:00+00:00,0,0,0,0,0
2017-01-25 04:00:00+00:00,0,0,0,0,0
2017-01-25 05:00:00+00:00,0,0,0,0,0
2017-01-25 06:00:00+00:00,0,0,0,0,0
2017-01-25 07:00:00+00:00,0,0,0,0,0
2017-01-25 08:00:00+00:00,0,0,0,0,0
2017-01-25 09:00:00+00:00,0,0,0,0,0
2017-01-25 10:00:00+00:00,0,0,0,0,0
2017-01-25 11:00:00+00:00,0,0,0,0,0
2017-01-25 12:00:00+00:00,0,0,0,0,0
2017-01-25 13:00:00+00:00,0,0,0,0,0
2017-01-25 14:00:00+00:00,0,0,0,0,0
2017-01-25 15:00:00+00:00,0,3.165330887,0,0,0
2017-01-25 16:00:00+00:00,0,10.00176811,0,0,0
2017-01-25 17:00:00+00:00,0,15.30247879,0,0,0
2017-01-25 18:00:00+00:00,0,18.96692848,0,0,0
2017-01-25 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-25 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-25 21:00:00+00:00,0,20.00000191,0,0,0
2017-01-25 22:00:00+00:00,0,17.49245834,0,0,0
2017-01-25 23:00:00+00:00,0,12.84264469,0,0,0
2017-01-26 00:00:00+00:00,0,6.205776215,0,0,0
2017-01-26 01:00:00+00:00,0,0,0,0,0
2017-01-26 02:00:00+00:00,0,0,0,0,0
2017-01-26 03:00:00+00:00,0,0,0,0,0
2017-01-26 04:00:00+00:00,0,0,0,0,0
2017-01-26 05:00:00+00:00,0,0,0,0,0
2017-01-26 06:00:00+00:00,0,0,0,0,0
2017-01-26 07:00:00+00:00,0,0,0,0,0
2017-01-26 08:00:00+00:00,0,0,0,0,0
2017-01-26 09:00:00+00:00,0,0,0,0,0
2017-01-26 10:00:00+00:00,0,0,0,0,0
2017-01-26 11:00:00+00:00,0,0,0,0,0
2017-01-26 12:00:00+00:00,0,0,0,0,0
2017-01-26 13:00:00+00:00,0,0,0,0,0
2017-01-26 14:00:00+00:00,0,0,0,0,0
2017-01-26 15:00:00+00:00,0,3.188160896,0,0,0
2017-01-26 16:00:00+00:00,0,10.03018475,0,0,0
2017-01-26 17:00:00+00:00,0,15.4916811,0,0,0
2017-01-26 18:00:00+00:00,0,19.31511307,0,0,0
2017-01-26 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-26 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-26 21:00:00+00:00,0,20.00000191,0,0,0
2017-01-26 22:00:00+00:00,0,17.68702507,0,0,0
2017-01-26 23:00:00+00:00,0,12.92510986,0,0,0
2017-01-27 00:00:00+00:00,0,6.236117363,0,0,0
2017-01-27 01:00:00+00:00,0,0,0,0,0
2017-01-27 02:00:00+00:00,0,0,0,0,0
2017-01-27 03:00:00+00:00,0,0,0,0,0
2017-01-27 04:00:00+00:00,0,0,0,0,0
2017-01-27 05:00:00+00:00,0,0,0,0,0
2017-01-27 06:00:00+00:00,0,0,0,0,0
2017-01-27 07:00:00+00:00,0,0,0,0,0
2017-01-27 08:00:00+00:00,0,0,0,0,0
2017-01-27 09:00:00+00:00,0,0,0,0,0
2017-01-27 10:00:00+00:00,0,0,0,0,0
2017-01-27 11:00:00+00:00,0,0,0,0,0
2017-01-27 12:00:00+00:00,0,0,0,0,0
2017-01-27 13:00:00+00:00,0,0,0,0,0
2017-01-27 14:00:00+00:00,0,0,0,0,0
2017-01-27 15:00:00+00:00,0,3.326753139,0,0,0
2017-01-27 16:00:00+00:00,0,10.44570446,0,0,0
2017-01-27 17:00:00+00:00,0,16.37994385,0,0,0
2017-01-27 18:00:00+00:00,0,20.00000191,0,0,0
2017-01-27 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-27 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-27 21:00:00+00:00,0,20.00000191,0,0,0
2017-01-27 22:00:00+00:00,0,18.66176987,0,0,0
2017-01-27 23:00:00+00:00,0,13.43673611,0,0,0
2017-01-28 00:00:00+00:00,0,6.023264408,0,0,0
2017-01-28 01:00:00+00:00,0,0,0,0,0
2017-01-28 02:00:00+00:00,0,0,0,0,0
2017-01-28 03:00:00+00:00,0,0,0,0,0
2017-01-28 04:00:00+00:00,0,0,0,0,0
2017-01-28 05:00:00+00:00,0,0,0,0,0
2017-01-28 06:00:00+00:00,0,0,0,0,0
2017-01-28 07:00:00+00:00,0,0,0,0,0
2017-01-28 08:00:00+00:00,0,0,0,0,0
2017-01-28 09:00:00+00:00,0,0,0,0,0
2017-01-28 10:00:00+00:00,0,0,0,0,0
2017-01-28 11:00:00+00:00,0,0,0,0,0
2017-01-28 12:00:00+00:00,0,0,0,0,0
2017-01-28 13:00:00+00:00,0,0,0,0,0
2017-01-28 14:00:00+00:00,0,0,0,0,0
2017-01-28 15:00:00+00:00,0,3.363476515,0,0,0
2017-01-28 16:00:00+00:00,0,10.40196896,0,0,0
2017-01-28 17:00:00+00:00,0,16.13053703,0,0,0
2017-01-28 18:00:00+00:00,0,19.95956802,0,0,0
2017-01-28 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-28 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-28 21:00:00+00:00,0,20.00000191,0,0,0
2017-01-28 22:00:00+00:00,0,18.52101707,0,0,0
2017-01-28 23:00:00+00:00,0,13.62794876,0,0,0
2017-01-29 00:00:00+00:00,0,6.679233074,0,0,0
2017-01-29 01:00:00+00:00,0,0,0,0,0
2017-01-29 02:00:00+00:00,0,0,0,0,0
2017-01-29 03:00:00+00:00,0,0,0,0,0
2017-01-29 04:00:00+00:00,0,0,0,0,0
2017-01-29 05:00:00+00:00,0,0,0,0,0
2017-01-29 06:00:00+00:00,0,0,0,0,0
2017-01-29 07:00:00+00:00,0,0,0,0,0
2017-01-29 08:00:00+00:00,0,0,0,0,0
2017-01-29 09:00:00+00:00,0,0,0,0,0
2017-01-29 10:00:00+00:00,0,0,0,0,0
2017-01-29 11:00:00+00:00,0,0,0,0,0
2017-01-29 12:00:00+00:00,0,0,0,0,0
2017-01-29 13:00:00+00:00,0,0,0,0,0
2017-01-29 14:00:00+00:00,0,0,0,0,0
2017-01-29 15:00:00+00:00,0,3.273639441,0,0,0
2017-01-29 16:00:00+00:00,0,10.09043407,0,0,0
2017-01-29 17:00:00+00:00,0,15.53184509,0,0,0
2017-01-29 18:00:00+00:00,0,19.27892494,0,0,0
2017-01-29 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-29 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-29 21:00:00+00:00,0,20.00000191,0,0,0
2017-01-29 22:00:00+00:00,0,17.74262047,0,0,0
2017-01-29 23:00:00+00:00,0,13.13301849,0,0,0
2017-01-30 00:00:00+00:00,0,6.239961624,0,0,0
2017-01-30 01:00:00+00:00,0,0,0,0,0
2017-01-30 02:00:00+00:00,0,0,0,0,0
2017-01-30 03:00:00+00:00,0,0,0,0,0
2017-01-30 04:00:00+00:00,0,0,0,0,0
2017-01-30 05:00:00+00:00,0,0,0,0,0
2017-01-30 06:00:00+00:00,0,0,0,0,0
2017-01-30 07:00:00+00:00,0,0,0,0,0
2017-01-30 08:00:00+00:00,0,0,0,0,0
2017-01-30 09:00:00+00:00,0,0,0,0,0
2017-01-30 10:00:00+00:00,0,0,0,0,0
2017-01-30 11:00:00+00:00,0,0,0,0,0
2017-01-30 12:00:00+00:00,0,0,0,0,0
2017-01-30 13:00:00+00:00,0,0,0,0,0
2017-01-30 14:00:00+00:00,0,0,0,0,0
2017-01-30 15:00:00+00:00,0,3.22802186,0,0,0
2017-01-30 16:00:00+00:00,0,9.934244156,0,0,0
2017-01-30 17:00:00+00:00,0,15.20087337,0,0,0
2017-01-30 18:00:00+00:00,0,18.75010681,0,0,0
2017-01-30 19:00:00+00:00,0,20.00000191,0,0,0
2017-01-30 20:00:00+00:00,0,20.00000191,0,0,0
2017-01-30 21:00:00+00:00,0,19.94981194,0,0,0
2017-01-30 22:00:00+00:00,0,17.31318665,0,0,0
2017-01-30 23:00:00+00:00,0,12.99592018,0,0,0
2017-01-31 00:00:00+00:00,0,6.668531418,0,0,0
2017-01-31 01:00:00+00:00,0,0,0,0,0
2017-01-31 02:00:00+00:00,0,0,0,0,0
2017-01-31 03:00:00+00:00,0,0,0,0,0
2017-01-31 04:00:00+00:00,0,0,0,0,0
2017-01-31 05:00:00+00:00,0,0,0,0,0
2017-01-31 06:00:00+00:00,0,0,0,0,0
2017-01-31 07:00:00+00:00,0,0,0,0,0
2017-01-31 08:00:00+00:00,0,0,0,0,0
2017-01-31 09:00:00+00:00,0,0,0,0,0
2017-01-31 10:00:00+00:00,0,0,0,0,0
2017-01-31 11:00:00+00:00,0,0,0,0,0
2017-01-31 12:00:00+00:00,0,0,0,0,0
2017-01-31 13:00:00+00:00,0,0,0,0,0
2017-01-31 14:00:00+00:00,0,0,0,0,0
2017-01-31 15:00:00+00:00,0,3.226255655,0,0,0
2017-01-31 16:00:00+00:00,0,9.719174385,0,0,0
2017-01-31 17:00:00+00:00,0,14.49822044,0,0,0
2017-01-31 18:00:00+00:00,0,17.59845734,0,0,0
2017-01-31 19:00:00+00:00,0,19.32887268,0,0,0
2017-01-31 20:00:00+00:00,0,19.65453339,0,0,0
2017-01-31 21:00:00+00:00,0,18.85589409,0,0,0
2017-01-31 22:00:00+00:00,0,16.56546402,0,0,0
2017-01-31 23:00:00+00:00,0,12.52235508,0,0,0
2017-02-01 00:00:00+00:00,0,6.585784912,0,0,0
2017-02-01 01:00:00+00:00,0,0,0,0,0
2017-02-01 02:00:00+00:00,0,0,0,0,0
2017-02-01 03:00:00+00:00,0,0,0,0,0
2017-02-01 04:00:00+00:00,0,0,0,0,0
2017-02-01 05:00:00+00:00,0,0,0,0,0
2017-02-01 06:00:00+00:00,0,0,0,0,0
2017-02-01 07:00:00+00:00,0,0,0,0,0
2017-02-01 08:00:00+00:00,0,0,0,0,0
2017-02-01 09:00:00+00:00,0,0,0,0,0
2017-02-01 10:00:00+00:00,0,0,0,0,0
2017-02-01 11:00:00+00:00,0,0,0,0,0
2017-02-01 12:00:00+00:00,0,0,0,0,0
2017-02-01 13:00:00+00:00,0,0,0,0,0
2017-02-01 14:00:00+00:00,0,0,0,0,0
2017-02-01 15:00:00+00:00,0,3.328856468,0,0,0
2017-02-01 16:00:00+00:00,0,9.942873955,0,0,0
2017-02-01 17:00:00+00:00,0,14.99896145,0,0,0
2017-02-01 18:00:00+00:00,0,18.3765316,0,0,0
2017-02-01 19:00:00+00:00,0,20.00000191,0,0,0
2017-02-01 20:00:00+00:00,0,20.00000191,0,0,0
2017-02-01 21:00:00+00:00,0,19.86633873,0,0,0
2017-02-01 22:00:00+00:00,0,17.27926254,0,0,0
2017-02-01 23:00:00+00:00,0,13.03387737,0,0,0
2017-02-02 00:00:00+00:00,0,6.781665802,0,0,0
2017-02-02 01:00:00+00:00,0,0,0,0,0
2017-02-02 02:00:00+00:00,0,0,0,0,0
2017-02-02 03:00:00+00:00,0,0,0,0,0
2017-02-02 04:00:00+00:00,0,0,0,0,0
2017-02-02 05:00:00+00:00,0,0,0,0,0
2017-02-02 06:00:00+00:00,0,0,0,0,0
2017-02-02 07:00:00+00:00,0,0,0,0,0
2017-02-02 08:00:00+00:00,0,0,0,0,0
2017-02-02 09:00:00+00:00,0,0,0,0,0
2017-02-02 10:00:00+00:00,0,0,0,0,0
2017-02-02 11:00:00+00:00,0,0,0,0,0
2017-02-02 12:00:00+00:00,0,0,0,0,0
2017-02-02 13:00:00+00:00,0,0,0,0,0
2017-02-02 14:00:00+00:00,0,0,0,0,0
2017-02-02 15:00:00+00:00,0,2.676931381,0,0,0
2017-02-02 16:00:00+00:00,0,6.626589298,0,0,0
2017-02-02 17:00:00+00:00,0,12.82387161,0,0,0
2017-02-02 18:00:00+00:00,0,16.28541756,0,0,0
2017-02-02 19:00:00+00:00,0,16.93187714,0,0,0
2017-02-02 20:00:00+00:00,0,20.00000191,0,0,0
2017-02-02 21:00:00+00:00,0,13.88694763,0,0,0
2017-02-02 22:00:00+00:00,0,13.38809872,0,0,0
2017-02-02 23:00:00+00:00,0,7.423131466,0,0,0
2017-02-03 00:00:00+00:00,0,3.441119671,0,0,0
2017-02-03 01:00:00+00:00,0,0,0,0,0
2017-02-03 02:00:00+00:00,0,0,0,0,0
2017-02-03 03:00:00+00:00,0,0,0,0,0
2017-02-03 04:00:00+00:00,0,0,0,0,0
2017-02-03 05:00:00+00:00,0,0,0,0,0
2017-02-03 06:00:00+00:00,0,0,0,0,0
2017-02-03 07:00:00+00:00,0,0,0,0,0
2017-02-03 08:00:00+00:00,0,0,0,0,0
2017-02-03 09:00:00+00:00,0,0,0,0,0
2017-02-03 10:00:00+00:00,0,0,0,0,0
2017-02-03 11:00:00+00:00,0,0,0,0,0
2017-02-03 12:00:00+00:00,0,0,0,0,0
2017-02-03 13:00:00+00:00,0,0,0,0,0
2017-02-03 14:00:00+00:00,0,0,0,0,0
2017-02-03 15:00:00+00:00,0,2.844641685,0,0,0
2017-02-03 16:00:00+00:00,0,8.052604675,0,0,0
2017-02-03 17:00:00+00:00,0,11.8994627,0,0,0
2017-02-03 18:00:00+00:00,0,18.22801018,0,0,0
2017-02-03 19:00:00+00:00,0,20.00000191,0,0,0
2017-02-03 20:00:00+00:00,0,20.00000191,0,0,0
2017-02-03 21:00:00+00:00,0,19.60037613,0,0,0
2017-02-03 22:00:00+00:00,0,17.06246567,0,0,0
2017-02-03 23:00:00+00:00,0,12.59188271,0,0,0
2017-02-04 00:00:00+00:00,0,6.22341013,0,0,0
2017-02-04 01:00:00+00:00,0,0,0,0,0
2017-02-04 02:00:00+00:00,0,0,0,0,0
2017-02-04 03:00:00+00:00,0,0,0,0,0
2017-02-04 04:00:00+00:00,0,0,0,0,0
2017-02-04 05:00:00+00:00,0,0,0,0,0
2017-02-04 06:00:00+00:00,0,0,0,0,0
2017-02-04 07:00:00+00:00,0,0,0,0,0
2017-02-04 08:00:00+00:00,0,0,0,0,0
2017-02-04 09:00:00+00:00,0,0,0,0,0
2017-02-04 10:00:00+00:00,0,0,0,0,0
2017-02-04 11:00:00+00:00,0,0,0,0,0
2017-02-04 12:00:00+00:00,0,0,0,0,0
2017-02-04 13:00:00+00:00,0,0,0,0,0
2017-02-04 14:00:00+00:00,0,0,0,0,0
2017-02-04 15:00:00+00:00,0,3.31295681,0,0,0
2017-02-04 16:00:00+00:00,0,6.924586773,0,0,0
2017-02-04 17:00:00+00:00,0,15.23873615,0,0,0
2017-02-04 18:00:00+00:00,0,18.77016258,0,0,0
2017-02-04 19:00:00+00:00,0,20.00000191,0,0,0
2017-02-04 20:00:00+00:00,0,20.00000191,0,0,0
2017-02-04 21:00:00+00:00,0,20.00000191,0,0,0
2017-02-04 22:00:00+00:00,0,17.55964851,0,0,0
2017-02-04 23:00:00+00:00,0,13.25486183,0,0,0
2017-02-05 00:00:00+00:00,0,6.999682903,0,0,0
2017-02-05 01:00:00+00:00,0,0,0,0,0
2017-02-05 02:00:00+00:00,0,0,0,0,0
2017-02-05 03:00:00+00:00,0,0,0,0,0
2017-02-05 04:00:00+00:00,0,0,0,0,0
2017-02-05 05:00:00+00:00,0,0,0,0,0
2017-02-05 06:00:00+00:00,0,0,0,0,0
2017-02-05 07:00:00+00:00,0,0,0,0,0
2017-02-05 08:00:00+00:00,0,0,0,0,0
2017-02-05 09:00:00+00:00,0,0,0,0,0
2017-02-05 10:00:00+00:00,0,0,0,0,0
2017-02-05 11:00:00+00:00,0,0,0,0,0
2017-02-05 12:00:00+00:00,0,0,0,0,0
2017-02-05 13:00:00+00:00,0,0,0,0,0
2017-02-05 14:00:00+00:00,0,0,0,0,0
2017-02-05 15:00:00+00:00,0,3.053228855,0,0,0
2017-02-05 16:00:00+00:00,0,8.856021881,0,0,0
2017-02-05 17:00:00+00:00,0,14.91614914,0,0,0
2017-02-05 18:00:00+00:00,0,15.36351013,0,0,0
2017-02-05 19:00:00+00:00,0,16.27870178,0,0,0
2017-02-05 20:00:00+00:00,0,17.56132889,0,0,0
2017-02-05 21:00:00+00:00,0,10.45218754,0,0,0
2017-02-05 22:00:00+00:00,0,9.126866341,0,0,0
2017-02-05 23:00:00+00:00,0,5.577279091,0,0,0
2017-02-06 00:00:00+00:00,0,2.256831169,0,0,0
2017-02-06 01:00:00+00:00,0,0,0,0,0
2017-02-06 02:00:00+00:00,0,0,0,0,0
2017-02-06 03:00:00+00:00,0,0,0,0,0
2017-02-06 04:00:00+00:00,0,0,0,0,0
2017-02-06 05:00:00+00:00,0,0,0,0,0
2017-02-06 06:00:00+00:00,0,0,0,0,0
2017-02-06 07:00:00+00:00,0,0,0,0,0
2017-02-06 08:00:00+00:00,0,0,0,0,0
2017-02-06 09:00:00+00:00,0,0,0,0,0
2017-02-06 10:00:00+00:00,0,0,0,0,0
2017-02-06 11:00:00+00:00,0,0,0,0,0
2017-02-06 12:00:00+00:00,0,0,0,0,0
2017-02-06 13:00:00+00:00,0,0,0,0,0
2017-02-06 14:00:00+00:00,0,0,0,0,0
2017-02-06 15:00:00+00:00,0,0.467973202,0,0,0
2017-02-06 16:00:00+00:00,0,1.270431519,0,0,0
2017-02-06 17:00:00+00:00,0,4.106482029,0,0,0
2017-02-06 18:00:00+00:00,0,5.432920456,0,0,0
2017-02-06 19:00:00+00:00,0,4.998594761,0,0,0
2017-02-06 20:00:00+00:00,0,0.549123108,0,0,0
2017-02-06 21:00:00+00:00,0,8.031057358,0,0,0
2017-02-06 22:00:00+00:00,0,12.1884222,0,0,0
2017-02-06 23:00:00+00:00,0,2.124762058,0,0,0
2017-02-07 00:00:00+00:00,0,0.767717957,0,0,0
2017-02-07 01:00:00+00:00,0,0,0,0,0
2017-02-07 02:00:00+00:00,0,0,0,0,0
2017-02-07 03:00:00+00:00,0,0,0,0,0
2017-02-07 04:00:00+00:00,0,0,0,0,0
2017-02-07 05:00:00+00:00,0,0,0,0,0
2017-02-07 06:00:00+00:00,0,0,0,0,0
2017-02-07 07:00:00+00:00,0,0,0,0,0
2017-02-07 08:00:00+00:00,0,0,0,0,0
2017-02-07 09:00:00+00:00,0,0,0,0,0
2017-02-07 10:00:00+00:00,0,0,0,0,0
2017-02-07 11:00:00+00:00,0,0,0,0,0
2017-02-07 12:00:00+00:00,0,0,0,0,0
2017-02-07 13:00:00+00:00,0,0,0,0,0
2017-02-07 14:00:00+00:00,0,0,0,0,0
2017-02-07 15:00:00+00:00,0,2.101207495,0,0,0
2017-02-07 16:00:00+00:00,0,4.237483501,0,0,0
2017-02-07 17:00:00+00:00,0,8.575647354,0,0,0
2017-02-07 18:00:00+00:00,0,15.22493362,0,0,0
2017-02-07 19:00:00+00:00,0,16.39853668,0,0,0
2017-02-07 20:00:00+00:00,0,16.13776398,0,0,0
2017-02-07 21:00:00+00:00,0,15.71212959,0,0,0
2017-02-07 22:00:00+00:00,0,11.74286652,0,0,0
2017-02-07 23:00:00+00:00,0,7.397443771,0,0,0
2017-02-08 00:00:00+00:00,0,3.393045902,0,0,0
2017-02-08 01:00:00+00:00,0,0,0,0,0
2017-02-08 02:00:00+00:00,0,0,0,0,0
2017-02-08 03:00:00+00:00,0,0,0,0,0
2017-02-08 04:00:00+00:00,0,0,0,0,0
2017-02-08 05:00:00+00:00,0,0,0,0,0
2017-02-08 06:00:00+00:00,0,0,0,0,0
2017-02-08 07:00:00+00:00,0,0,0,0,0
2017-02-08 08:00:00+00:00,0,0,0,0,0
2017-02-08 09:00:00+00:00,0,0,0,0,0
2017-02-08 10:00:00+00:00,0,0,0,0,0
2017-02-08 11:00:00+00:00,0,0,0,0,0
2017-02-08 12:00:00+00:00,0,0,0,0,0
2017-02-08 13:00:00+00:00,0,0,0,0,0
2017-02-08 14:00:00+00:00,0,0,0,0,0
2017-02-08 15:00:00+00:00,0,3.391622543,0,0,0
2017-02-08 16:00:00+00:00,0,9.50617981,0,0,0
2017-02-08 17:00:00+00:00,0,14.44321918,0,0,0
2017-02-08 18:00:00+00:00,0,15.84292889,0,0,0
2017-02-08 19:00:00+00:00,0,20.00000191,0,0,0
2017-02-08 20:00:00+00:00,0,20.00000191,0,0,0
2017-02-08 21:00:00+00:00,0,15.68404198,0,0,0
2017-02-08 22:00:00+00:00,0,13.21546268,0,0,0
2017-02-08 23:00:00+00:00,0,6.658372402,0,0,0
2017-02-09 00:00:00+00:00,0,3.109237671,0,0,0
2017-02-09 01:00:00+00:00,0,0,0,0,0
2017-02-09 02:00:00+00:00,0,0,0,0,0
2017-02-09 03:00:00+00:00,0,0,0,0,0
2017-02-09 04:00:00+00:00,0,0,0,0,0
2017-02-09 05:00:00+00:00,0,0,0,0,0
2017-02-09 06:00:00+00:00,0,0,0,0,0
2017-02-09 07:00:00+00:00,0,0,0,0,0
2017-02-09 08:00:00+00:00,0,0,0,0,0
2017-02-09 09:00:00+00:00,0,0,0,0,0
2017-02-09 10:00:00+00:00,0,0,0,0,0
2017-02-09 11:00:00+00:00,0,0,0,0,0
2017-02-09 12:00:00+00:00,0,0,0,0,0
2017-02-09 13:00:00+00:00,0,0,0,0,0
2017-02-09 14:00:00+00:00,0,0,0,0,0
2017-02-09 15:00:00+00:00,0,3.390349865,0,0,0
2017-02-09 16:00:00+00:00,0,9.456227303,0,0,0
2017-02-09 17:00:00+00:00,0,13.96773624,0,0,0
2017-02-09 18:00:00+00:00,0,16.87201691,0,0,0
2017-02-09 19:00:00+00:00,0,18.60217094,0,0,0
2017-02-09 20:00:00+00:00,0,19.0574894,0,0,0
2017-02-09 21:00:00+00:00,0,18.19603157,0,0,0
2017-02-09 22:00:00+00:00,0,15.86168003,0,0,0
2017-02-09 23:00:00+00:00,0,12.00964928,0,0,0
2017-02-10 00:00:00+00:00,0,6.609055519,0,0,0
2017-02-10 01:00:00+00:00,0,0,0,0,0
2017-02-10 02:00:00+00:00,0,0,0,0,0
2017-02-10 03:00:00+00:00,0,0,0,0,0
2017-02-10 04:00:00+00:00,0,0,0,0,0
2017-02-10 05:00:00+00:00,0,0,0,0,0
2017-02-10 06:00:00+00:00,0,0,0,0,0
2017-02-10 07:00:00+00:00,0,0,0,0,0
2017-02-10 08:00:00+00:00,0,0,0,0,0
2017-02-10 09:00:00+00:00,0,0,0,0,0
2017-02-10 10:00:00+00:00,0,0,0,0,0
2017-02-10 11:00:00+00:00,0,0,0,0,0
2017-02-10 12:00:00+00:00,0,0,0,0,0
2017-02-10 13:00:00+00:00,0,0,0,0,0
2017-02-10 14:00:00+00:00,0,0,0,0,0
2017-02-10 15:00:00+00:00,0,3.53358531,0,0,0
2017-02-10 16:00:00+00:00,0,8.940480232,0,0,0
2017-02-10 17:00:00+00:00,0,12.47432995,0,0,0
2017-02-10 18:00:00+00:00,0,18.74682999,0,0,0
2017-02-10 19:00:00+00:00,0,20.00000191,0,0,0
2017-02-10 20:00:00+00:00,0,20.00000191,0,0,0
